127.0.0.1 - - [28/Jul/2023:08:15:52 -0400] "GET /cisnatural/index.html HTTP/1.1" 200 815
127.0.0.1 - - [28/Jul/2023:08:34:37 -0400] "GET /cisnatural/versionInfo HTTP/1.1" 200 261
0:0:0:0:0:0:0:1 - - [28/Jul/2023:08:34:38 -0400] "GET /cisnatural/servlet/StartCISPage?PAGEURL=/cisnatural/NatLogon.html&xciParameters.natserver=10.10.4.234&xciParameters.natport=3500&xciParameters.natsession=Local&xciParameters.natuser=NDV&xciParameters.nattimeout=0 HTTP/1.1" 200 2849
0:0:0:0:0:0:0:1 - - [28/Jul/2023:08:34:39 -0400] "GET /cisnatural/cis/styles/CIS_DEFAULT.css HTTP/1.1" 200 96387
0:0:0:0:0:0:0:1 - - [28/Jul/2023:08:34:39 -0400] "GET /cisnatural/HTMLBasedGUI/general/ciscentralCIS_V910_20180812_2005_NJX.js HTTP/1.1" 200 118628
0:0:0:0:0:0:0:1 - - [28/Jul/2023:08:34:39 -0400] "GET /cisnatural/HTMLBasedGUI/general/SCPCIS_V910_20180812_2005_NJX.js HTTP/1.1" 200 8460
0:0:0:0:0:0:0:1 - - [28/Jul/2023:08:34:39 -0400] "GET /cisnatural/HTMLBasedGUI/general/ClientSideMessages_de.js HTTP/1.1" 200 1594
0:0:0:0:0:0:0:1 - - [28/Jul/2023:08:34:39 -0400] "GET /cisnatural/HTMLBasedGUI/general/ClientSideMessages_ja.js HTTP/1.1" 200 973
0:0:0:0:0:0:0:1 - - [28/Jul/2023:08:34:39 -0400] "GET /cisnatural/HTMLBasedGUI/general/ClientSideMessages_en.js HTTP/1.1" 200 1558
0:0:0:0:0:0:0:1 - - [28/Jul/2023:08:34:39 -0400] "GET /cisnatural/HTMLBasedGUI/general/aboutBlank.html HTTP/1.1" 200 62
0:0:0:0:0:0:0:1 - - [28/Jul/2023:08:34:39 -0400] "GET /cisnatural/cisnatural/NatLogon.html HTTP/1.1" 200 42162
0:0:0:0:0:0:0:1 - - [28/Jul/2023:08:34:39 -0400] "GET /cisnatural/cisnatural/images/SAG_logo_login_200x73.png HTTP/1.1" 200 2149
0:0:0:0:0:0:0:1 - - [28/Jul/2023:08:34:39 -0400] "GET /cisnatural/cisnatural/NatLogon_JLIBS.html HTTP/1.1" 200 310
0:0:0:0:0:0:0:1 - - [28/Jul/2023:08:34:39 -0400] "GET /cisnatural/HTMLBasedGUI/general/cisadvancedCIS_V910_20180812_2005_NJX.js HTTP/1.1" 200 294488
0:0:0:0:0:0:0:1 - - [28/Jul/2023:08:34:39 -0400] "GET /cisnatural/HTMLBasedGUI/general/cisbasicCIS_V910_20180812_2005_NJX.js HTTP/1.1" 200 250923
0:0:0:0:0:0:0:1 - - [28/Jul/2023:08:34:39 -0400] "GET /cisnatural/HTMLBasedGUI/general/cscform.html HTTP/1.1" 200 802
0:0:0:0:0:0:0:1 - - [28/Jul/2023:08:34:39 -0400] "GET /cisnatural/cis/styles/images/sag23_buttonback2.gif HTTP/1.1" 200 386
0:0:0:0:0:0:0:1 - - [28/Jul/2023:08:34:40 -0400] "POST /cisnatural/servlet/Connector HTTP/1.1" 200 1791
0:0:0:0:0:0:0:1 - - [28/Jul/2023:08:34:40 -0400] "GET /cisnatural/HTMLBasedGUI/general/occupied.gif HTTP/1.1" 200 9024
0:0:0:0:0:0:0:1 - - [28/Jul/2023:08:34:40 -0400] "GET /cisnatural/servlet/ HTTP/1.1" 404 1101
0:0:0:0:0:0:0:1 - - [28/Jul/2023:08:34:40 -0400] "GET /cisnatural/cisnatural/natlegacy.html HTTP/1.1" 200 14732
0:0:0:0:0:0:0:1 - - [28/Jul/2023:08:34:40 -0400] "GET /cisnatural/HTMLBasedGUI/general/blankpage.html HTTP/1.1" 200 -
